date,ticker,open,high,low,close,volume
2024-04-25,BBB,62.3917,62.607,62.1245,62.51,349614
2024-04-25,CCC,62.8364,63.0499,61.9069,62.4026,922587
2024-04-25,DDD,63.0901,63.2724,62.5878,62.6125,960370
2024-04-25,EEE,89.7187,89.9646,87.6522,87.9845,1158982
2024-04-26,AAA,37.2398,37.9175,37.1433,37.6294,1127443
2024-04-26,BBB,62.5417,62.6563,61.6733,61.7933,366156
2024-04-26,CCC,62.4037,62.6229,62.0454,62.2865,254999
2024-04-26,DDD,62.7994,62.8934,62.4061,62.5732,330827
2024-04-26,EEE,88.3887,89.8281,88.0814,89.7155,1292446
2024-04-29,AAA,37.8709,37.9498,36.7041,36.8225,306294
2024-04-29,BBB,61.4625,62.7033,61.4499,62.3854,682161
2024-04-29,CCC,62.0759,64.5375,61.8639,64.2345,224708
2024-04-29,DDD,62.8826,63.1104,61.6163,61.8472,1403971
2024-04-29,EEE,89.6479,89.9746,88.3215,88.6599,367715
2024-04-30,AAA,36.6382,36.6456,36.1592,36.2103,779699
2024-04-30,BBB,62.6667,64.2557,62.5966,64.051,274121
2024-04-30,CCC,64.5602,65.1525,64.3676,65.0689,1150306
2024-04-30,DDD,62.0365,63.0164,61.9367,63.0065,1302741
2024-04-30,EEE,88.4487,90.2374,88.2448,89.623,1289827
2024-05-01,AAA,36.2862,36.6251,36.2799,36.4955,696022
2024-05-01,BBB,64.0698,64.2668,63.5396,63.7192,585943
2024-05-01,CCC,64.7412,65.0711,63.5087,63.6403,817359
2024-05-01,DDD,63.1899,63.401,62.1324,62.146,987087
2024-05-01,EEE,89.4484,90.5416,89.1988,89.9744,917572
2024-05-02,AAA,36.4266,36.7576,36.2662,36.6142,1496085
2024-05-02,BBB,63.3517,63.7751,63.0457,63.6499,1022777
2024-05-02,CCC,63.5073,64.1164,63.2229,63.9847,617909
2024-05-02,DDD,62.1328,62.1521,60.5933,60.8402,1043244
2024-05-02,EEE,90.185,92.1349,89.7141,91.8693,1018766
2024-05-03,AAA,36.7255,36.8973,36.5764,36.7701,504609
2024-05-03,BBB,63.6017,63.6882,62.4241,62.6259,736944
2024-05-03,CCC,63.753,63.9639,62.7733,63.0848,282522
2024-05-03,DDD,61.3045,61.5924,61.1383,61.2703,726037
2024-05-03,EEE,91.9859,96.0756,91.6786,95.766,916383
2024-05-06,AAA,36.799,36.9698,36.7051,36.7864,497893
2024-05-06,BBB,62.7528,63.9592,62.4803,63.9352,382661
2024-05-06,CCC,63.3214,63.412,62.2196,62.6362,973062
2024-05-06,DDD,61.0344,61.2582,59.9924,60.0715,1486349
2024-05-06,EEE,95.6594,95.6665,94.9602,95.0202,964853
2024-05-07,AAA,36.7473,37.2148,36.5761,37.1121,1262374
2024-05-07,BBB,63.7876,64.019,63.2722,63.4,1173518
2024-05-07,CCC,62.9691,63.0753,61.3457,61.7798,918135
2024-05-07,DDD,59.8264,60.3147,59.7759,60.1221,808527
2024-05-07,EEE,94.999,95.6201,94.0196,94.404,590439
2024-05-08,AAA,36.8921,36.9536,36.5711,36.6313,979821
2024-05-08,BBB,63.243,63.3497,62.7519,62.8694,465941
2024-05-08,CCC,61.6508,61.932,60.7254,61.037,1479652
2024-05-08,DDD,60.4589,60.6411,60.1357,60.2237,1081925
2024-05-08,EEE,94.9232,95.4218,93.1887,93.4744,921171
2024-05-09,AAA,36.5895,37.1818,36.4,37.0559,1262135
2024-05-09,BBB,63.0276,64.2848,62.5526,63.8747,384759
2024-05-09,CCC,61.0479,61.3868,60.8486,61.1108,1255979
2024-05-09,DDD,59.8999,60.3141,59.6496,60.085,1034490
2024-05-09,EEE,93.895,93.9901,92.629,92.9808,968407
2024-05-10,AAA,37.2566,37.3752,37.0723,37.1215,1286133
2024-05-10,BBB,63.5742,64.1343,63.4636,64.0417,1003081
2024-05-10,CCC,61.1683,61.5005,60.1724,60.5497,828797
2024-05-10,DDD,60.0207,60.1316,59.4046,59.6087,1486992
2024-05-10,EEE,93.0572,93.192,92.423,92.7775,509123
2024-05-13,AAA,36.9017,36.9985,36.8174,36.9533,311974
2024-05-13,BBB,63.7723,63.9452,63.2346,63.2705,1494836
2024-05-13,CCC,60.6193,61.6196,60.5183,61.3437,982137
2024-05-13,DDD,59.596,60.344,59.4907,60.0334,1396715
2024-05-13,EEE,92.2601,92.6662,91.7638,92.2468,1234654
2024-05-14,AAA,36.749,37.9556,36.7152,37.8124,1117074
2024-05-14,BBB,63.9815,64.1157,62.4263,62.6232,473525
2024-05-14,CCC,61.0373,61.2612,60.5661,60.7709,215449
2024-05-14,DDD,60.0306,60.746,59.5591,60.6024,940157
2024-05-14,EEE,91.892,92.1401,91.6838,91.856,375001
2024-05-15,AAA,37.7926,38.1513,37.609,38.1261,669926
2024-05-15,BBB,63.0505,63.3809,61.4535,61.6751,1407317
2024-05-15,CCC,60.9037,61.704,60.6532,61.4897,888935
2024-05-15,DDD,60.6746,60.7656,59.5506,59.9446,1280344
2024-05-15,EEE,92.5513,92.9153,90.1602,90.5355,495437
2024-05-16,AAA,37.963,38.0452,37.8166,37.981,301071
2024-05-16,BBB,61.3984,62.3159,61.1149,61.9489,829192
2024-05-16,CCC,61.3111,62.2122,61.0452,61.9804,1185190
2024-05-16,DDD,60.0675,60.2786,59.3017,59.4185,825782
2024-05-16,EEE,90.3859,92.1408,90.1633,91.8153,781577
2024-05-17,AAA,38.0309,38.1725,37.7791,37.9935,894463
2024-05-17,BBB,61.3451,62.1952,61.0767,62.131,915748
2024-05-17,CCC,61.9932,62.1019,61.4158,61.5356,1474988
2024-05-17,DDD,59.5111,60.3839,59.3375,60.1775,741423
2024-05-17,EEE,91.9408,92.8317,91.9094,92.6247,1315345
2024-05-20,AAA,38.1557,38.2448,37.2233,37.4189,577772
2024-05-20,BBB,61.7354,63.36,61.4248,63.1325,798183
2024-05-20,CCC,61.7979,63.0172,61.3688,62.7615,305866
2024-05-20,DDD,60.1917,60.5726,59.8072,60.4688,1384812
2024-05-20,EEE,91.9243,92.8601,91.4711,92.4887,199053
2024-05-21,AAA,37.3993,37.715,37.1412,37.5761,350724
2024-05-21,BBB,63.1305,63.3545,61.5415,61.6894,891149
2024-05-21,CCC,63.5226,63.6843,62.3254,62.545,278970
2024-05-21,DDD,60.5722,60.7151,59.0319,59.4192,1327162
2024-05-21,EEE,92.344,96.304,92.2719,96.1192,980341
2024-05-22,AAA,37.6002,37.7939,37.5432,37.5924,337367
2024-05-22,BBB,61.6087,61.7752,61.2331,61.348,1148175
2024-05-22,CCC,62.754,62.9951,62.3428,62.821,616392
2024-05-22,DDD,59.1887,59.4046,58.6539,58.6688,753685
2024-05-22,EEE,95.8073,96.5703,95.7156,96.315,1234965
2024-05-23,AAA,37.5885,37.8644,37.5384,37.7276,1288951
2024-05-23,BBB,61.3383,61.5766,60.7693,60.915,586644
2024-05-23,CCC,62.8889,63.0555,62.6476,62.981,569687
2024-05-23,DDD,58.1637,58.3662,58.0376,58.1539,1164303
2024-05-23,EEE,96.0181,97.9132,96.0041,97.6271,1282445
2024-05-24,AAA,37.5589,37.6372,36.6852,36.774,467269
2024-05-24,BBB,60.4469,61.1498,60.2656,60.9089,724181
2024-05-24,CCC,62.7854,63.3093,62.2401,62.3944,1035483
2024-05-24,DDD,57.8497,59.2789,57.7572,59.0078,604814
2024-05-24,EEE,97.6226,98.0092,96.5026,97.0732,391559
2024-05-27,AAA,36.9367,37.6546,36.8002,37.6141,958422
2024-05-27,BBB,61.143,61.1984,60.8035,60.8612,1137720
2024-05-27,CCC,62.2201,62.4003,60.8217,61.0717,499006
2024-05-27,DDD,59.1847,60.3903,59.1157,60.331,1249126
2024-05-27,EEE,97.4468,98.6727,97.0434,98.0947,712683
2024-05-28,AAA,37.642,37.8016,37.3838,37.4707,1106642
2024-05-28,BBB,60.9026,61.029,60.5133,60.7764,558697
2024-05-28,CCC,60.9142,61.8281,60.8382,61.6014,556021
2024-05-28,DDD,60.2901,60.6244,59.9068,59.997,606529
2024-05-28,EEE,98.5157,99.9886,98.5068,99.5608,678979
2024-05-29,AAA,37.2996,38.0484,36.9939,37.9341,1449538
2024-05-29,BBB,60.8941,61.5865,60.8201,61.4343,710613
2024-05-29,CCC,61.3753,61.4135,60.7048,61.0177,571176
2024-05-29,DDD,60.2261,60.5042,59.8223,59.9832,1396423
2024-05-29,EEE,99.4514,99.9048,97.8108,98.1009,1189426
2024-05-30,AAA,37.948,38.7319,37.8385,38.5714,856815
2024-05-30,BBB,61.5927,62.4075,61.3249,62.3301,1411472
2024-05-30,CCC,61.0273,62.0846,60.9954,61.8032,636108
2024-05-30,DDD,59.7297,59.9469,58.1638,58.3227,1367472
2024-05-30,EEE,98.5715,100.589,98.4802,100.0476,946494
2024-05-31,AAA,38.4511,38.6256,38.4012,38.4771,686782
2024-05-31,BBB,62.7188,63.0249,62.559,62.9464,948026
2024-05-31,CCC,61.847,62.7664,61.6144,62.5005,544227
2024-05-31,DDD,58.5651,58.6018,58.1476,58.2949,1109095
2024-05-31,EEE,99.8045,100.7302,99.5625,100.7001,1476173
2024-06-03,AAA,38.5795,38.9448,38.4355,38.7445,832266
2024-06-03,BBB,62.6651,63.1524,62.4045,62.9115,1233951
2024-06-03,CCC,62.3225,62.5799,60.8719,61.1398,1241281
2024-06-03,DDD,58.6287,58.9111,57.3797,57.5859,1036036
2024-06-03,EEE,101.5129,101.8534,100.5217,101.3216,1307474
2024-06-04,AAA,38.8148,38.9073,38.4079,38.5959,267833
2024-06-04,BBB,62.9668,63.1231,62.527,62.9017,1246217
2024-06-04,CCC,60.8998,60.9944,59.783,59.9199,1288968
2024-06-04,DDD,57.2406,59.2198,57.027,59.0436,752880
2024-06-04,EEE,101.3308,101.5326,100.8017,101.4878,1487813
2024-06-05,AAA,38.2885,38.4254,38.0692,38.425,1160354
2024-06-05,BBB,62.9045,63.2038,62.3393,62.3397,620285
2024-06-05,CCC,59.723,59.9124,58.6416,58.6791,627078
2024-06-05,DDD,58.7823,59.4749,58.4816,59.2155,231425
2024-06-05,EEE,102.008,102.5503,99.7873,100.3154,386464
2024-06-06,AAA,38.3144,38.8226,38.2022,38.8224,842302
2024-06-06,BBB,61.8315,62.0211,61.15,61.1967,413439
2024-06-06,CCC,58.9275,58.9509,58.3856,58.537,1090956
2024-06-06,DDD,58.7766,59.4259,58.5339,59.3626,776957
2024-06-06,EEE,100.2949,100.5838,99.1589,99.6137,319180
2024-06-07,AAA,38.8899,40.0096,38.7371,39.9345,1445126
2024-06-07,BBB,61.0397,61.8568,60.8931,61.6433,207925
2024-06-07,CCC,58.4027,58.7138,58.0086,58.1474,1117102
2024-06-07,DDD,59.6577,59.853,56.7913,56.8688,346638
2024-06-07,EEE,100.4006,100.8819,99.8276,100.0809,1329833
2024-06-10,AAA,39.887,40.0146,39.0597,39.1705,1070947
2024-06-10,BBB,61.7605,62.2022,61.596,62.1018,209347
2024-06-10,CCC,58.2472,59.1365,58.0165,59.0,225350
2024-06-10,DDD,56.7147,57.7201,56.5039,57.6265,718208
2024-06-10,EEE,100.7638,101.9965,100.2223,101.2878,665262
2024-06-11,AAA,39.2752,39.3806,39.0868,39.3168,455956
2024-06-11,BBB,61.7548,62.6074,61.7035,62.3387,1300405
2024-06-11,CCC,58.8706,59.9804,58.7012,59.7961,543838
2024-06-11,DDD,57.7094,59.1691,57.445,58.9378,780295
2024-06-11,EEE,101.5212,102.1657,100.4252,100.8151,1337187
2024-06-12,AAA,39.1642,40.1187,38.9421,40.0696,1039251
2024-06-12,BBB,62.594,63.6293,62.3866,63.4023,903569
2024-06-12,CCC,59.5508,60.6414,59.3167,60.3377,998623
2024-06-12,DDD,59.0896,59.1801,57.5222,57.7322,1310931
2024-06-12,EEE,100.8358,101.6651,100.566,101.4273,1271841
2024-06-13,AAA,39.9987,40.9693,39.8682,40.7286,366906
2024-06-13,BBB,63.3083,64.1009,63.008,63.8792,415757
2024-06-13,CCC,60.8769,61.6168,60.5205,61.3101,1131006
2024-06-13,DDD,57.7595,58.2566,57.5655,58.0739,551244
2024-06-13,EEE,101.33,104.417,101.2014,104.0938,698432
2024-06-14,AAA,40.9835,41.0768,40.7928,40.8385,502191
2024-06-14,BBB,63.7217,63.7607,63.2744,63.3296,1330034
2024-06-14,CCC,60.9026,61.3765,60.6888,61.3343,359021
2024-06-14,DDD,58.1775,58.7039,57.8118,58.5403,1202077
2024-06-14,EEE,104.6628,105.8196,104.3063,105.1624,661020
2024-06-17,AAA,40.5827,41.2193,40.5047,41.0438,1377376
2024-06-17,BBB,63.7878,64.2217,63.7717,63.8481,832163
2024-06-17,CCC,61.3189,61.5784,60.4942,60.4999,1424112
2024-06-17,DDD,58.6132,58.8404,56.9746,57.2661,1495920
2024-06-17,EEE,105.3845,105.7668,104.4513,104.7778,230457
2024-06-18,AAA,40.6508,41.6521,40.6356,41.5927,1289564
2024-06-18,BBB,64.2113,64.501,64.0056,64.3668,609519
2024-06-18,CCC,60.8653,60.917,59.7866,60.0713,1243810
2024-06-18,DDD,57.0604,57.5938,56.9436,57.4859,1228792
2024-06-18,EEE,104.9673,105.2204,104.6193,104.8831,1274796
2024-06-19,AAA,41.5629,41.8037,41.4515,41.6997,1293536
2024-06-19,BBB,64.0929,64.7255,64.0851,64.5063,759715
2024-06-19,CCC,60.335,60.7534,60.0443,60.4823,1416716
2024-06-19,DDD,57.6701,57.8603,56.7711,57.0895,1307975
2024-06-19,EEE,104.3778,109.3584,104.2645,109.3058,618787
2024-06-20,AAA,41.5315,41.9692,41.3519,41.7848,1409440
2024-06-20,BBB,64.7706,64.9707,64.7236,64.8776,1097217
2024-06-20,CCC,60.7517,60.8303,59.2495,59.4588,611328
2024-06-20,DDD,57.1962,57.4257,56.4047,56.7453,1187824
2024-06-20,EEE,109.6975,110.1563,108.6295,108.994,216721
2024-06-21,AAA,41.8344,42.3444,41.7161,42.0472,1294712
2024-06-21,BBB,64.7267,64.7333,64.3164,64.5686,504147
2024-06-21,CCC,59.5389,59.8935,59.521,59.815,196454
2024-06-21,DDD,56.9379,57.2848,56.0685,56.2643,631855
2024-06-21,EEE,108.8876,109.2099,107.6382,107.6563,421545
2024-06-24,AAA,41.9204,41.9596,41.854,41.8754,949450
2024-06-24,BBB,64.2908,64.4123,63.7773,64.107,983333
2024-06-24,CCC,59.8595,60.8182,59.6853,60.4977,944476
2024-06-24,DDD,56.4347,56.7021,55.7997,55.9273,760498
2024-06-24,EEE,107.1733,107.6586,105.1584,105.5268,334447
2024-06-25,AAA,41.7265,41.8458,41.4479,41.6005,838438
2024-06-25,BBB,64.2657,64.3093,63.7194,63.9153,1407036
2024-06-25,CCC,60.4081,61.4933,60.3051,61.2676,474407
2024-06-25,DDD,56.3502,57.083,56.1762,56.8282,928346
2024-06-25,EEE,104.9005,105.3544,102.0324,102.294,935969
2024-06-26,AAA,41.4731,41.8091,41.2873,41.6094,522100
2024-06-26,BBB,63.7951,64.2021,63.7033,63.9546,432688
2024-06-26,CCC,61.0527,62.7746,60.8565,62.6289,1244947
2024-06-26,DDD,56.9549,57.1125,56.4996,56.6911,1455820
2024-06-26,EEE,101.5479,104.6638,101.4238,104.1756,247416
2024-06-27,AAA,41.7006,41.8414,41.2624,41.2667,212766
2024-06-27,BBB,63.2083,64.6764,63.0127,64.3303,906427
2024-06-27,CCC,63.0328,63.16,62.6304,62.8686,565886
2024-06-27,DDD,56.4326,57.8266,56.2523,57.7034,988428
2024-06-27,EEE,103.2284,109.8783,103.1647,109.398,333754
2024-06-28,AAA,41.31,41.3596,41.0772,41.2165,1121795
2024-06-28,BBB,64.5941,64.7469,63.7271,63.7314,1115688
2024-06-28,CCC,62.8589,63.0081,60.3161,60.3984,361031
2024-06-28,DDD,57.6058,59.4333,57.4965,59.3344,343705
2024-06-28,EEE,109.3075,110.3723,109.1789,110.0137,1165116
2024-07-01,AAA,41.4223,41.9654,41.2679,41.8609,1475983
2024-07-01,BBB,63.2416,64.8385,63.0588,64.4994,279022
2024-07-01,CCC,60.3555,60.4911,60.0241,60.0742,958304
2024-07-01,DDD,59.0964,59.5965,56.4991,56.7364,633105
2024-07-01,EEE,110.5601,110.8013,107.3114,107.3323,441052
2024-07-02,AAA,41.6673,41.7678,40.5988,40.6336,277914
2024-07-02,BBB,64.3489,64.4111,63.1156,63.4157,1460396
2024-07-02,CCC,60.3052,60.3787,58.9874,59.0741,925697
2024-07-02,DDD,56.7269,56.9047,55.443,55.7044,203377
2024-07-02,EEE,107.3034,110.6918,106.7193,109.9425,993884
2024-07-03,AAA,40.4424,41.6464,40.302,41.5912,330617
2024-07-03,BBB,63.3133,63.394,61.5701,61.916,410745
2024-07-03,CCC,59.2557,60.5829,58.9234,60.4689,919991
2024-07-03,DDD,55.5841,56.1958,55.495,55.9399,477842
2024-07-03,EEE,109.9957,110.6615,109.2361,109.661,291985
2024-07-04,AAA,41.3879,42.5269,41.113,42.3787,1460867
2024-07-04,BBB,62.3133,62.4961,60.7077,60.7488,1216602
2024-07-04,CCC,60.713,60.7301,59.4859,59.7936,1089895
2024-07-04,DDD,55.5461,55.5534,54.917,54.9833,1394561
2024-07-04,EEE,109.5734,110.1572,108.9588,109.8388,792454
2024-07-05,AAA,42.0987,42.1646,42.0081,42.1462,1169978
2024-07-05,BBB,60.4391,60.6319,60.0041,60.0368,499043
2024-07-05,CCC,59.7417,59.9541,58.7664,58.8848,616019
2024-07-05,DDD,54.7196,55.335,54.6696,55.1537,439608
2024-07-05,EEE,109.5908,109.7982,108.9914,109.0128,180550
2024-07-08,AAA,42.2832,42.4304,41.843,41.866,499323
2024-07-08,BBB,59.9456,59.9819,58.1699,58.257,1312098
2024-07-08,CCC,58.7475,59.5458,58.5193,59.2944,660208
2024-07-08,DDD,55.0201,55.3524,54.5782,54.6751,1389078
2024-07-08,EEE,109.6662,109.9499,107.0989,107.5732,230534
2024-07-09,AAA,42.0794,42.1529,41.4874,41.5591,723280
2024-07-09,BBB,58.7233,58.9061,57.3207,57.5214,628451
2024-07-09,CCC,59.3303,59.5736,58.4611,58.8805,849568
2024-07-09,DDD,54.6658,54.7385,54.4147,54.572,1410389
2024-07-09,EEE,107.5037,108.6431,107.1423,108.4222,333972
2024-07-10,AAA,41.686,41.9753,41.6705,41.8124,1438162
2024-07-10,BBB,57.371,57.5678,56.065,56.1183,226571
2024-07-10,CCC,59.1104,60.1549,58.8721,59.6078,1058008
2024-07-10,DDD,54.6092,54.7472,53.7986,53.8584,1153577
2024-07-10,EEE,107.5011,108.0219,107.0575,107.432,1325996
2024-07-11,AAA,41.8517,41.8581,41.116,41.2767,244281
2024-07-11,BBB,56.054,56.1565,54.9843,55.1679,769234
2024-07-11,CCC,59.3673,60.2747,59.2493,60.1477,915018
2024-07-11,DDD,53.7619,54.2952,53.6096,54.1171,462935
2024-07-11,EEE,106.8004,107.1686,104.9845,105.6423,421798
2024-07-12,AAA,41.0649,41.2467,40.7183,40.8606,1378319
2024-07-12,BBB,55.1082,55.2475,54.5532,54.6369,355162
2024-07-12,CCC,60.1058,60.8436,59.7947,60.6449,497620
2024-07-12,DDD,54.1324,54.2275,53.267,53.3262,797879
2024-07-12,EEE,105.058,106.2242,104.754,105.8589,1145795
2024-07-15,AAA,40.7886,41.6832,40.6443,41.5559,489586
2024-07-15,BBB,54.6175,54.8523,54.3667,54.7352,242531
2024-07-15,CCC,60.4823,60.8011,60.1841,60.459,1465824
2024-07-15,DDD,53.4472,53.5333,52.5282,52.9541,288134
2024-07-15,EEE,104.5946,107.1962,104.4908,106.7595,610792
2024-07-16,AAA,41.6342,41.7147,41.1405,41.2302,986008
2024-07-16,BBB,54.668,54.8435,54.1478,54.4962,584095
2024-07-16,CCC,60.3833,60.5845,58.782,59.0511,876340
2024-07-16,DDD,53.2303,53.8188,52.8734,53.5729,394806
2024-07-16,EEE,106.6791,107.0868,104.1736,104.2029,903650
2024-07-17,AAA,40.8323,41.0864,40.3693,40.6989,1066528
2024-07-17,BBB,54.0835,55.1596,53.7509,54.9708,673307
2024-07-17,CCC,59.1893,59.4239,59.0915,59.2386,1281438
2024-07-17,DDD,53.4772,53.6974,51.2595,51.4293,600946
2024-07-17,EEE,104.2225,105.4838,104.114,105.3505,775690
2024-07-18,AAA,40.3836,40.581,40.2855,40.4847,905558
2024-07-18,BBB,55.0083,55.3523,54.8398,55.2485,1297889
2024-07-18,CCC,59.2431,59.4167,58.929,58.9745,1221382
2024-07-18,DDD,51.7011,51.8957,51.3225,51.5596,1498952
2024-07-18,EEE,104.7137,107.502,104.4342,106.9534,1300677
2024-07-19,AAA,40.5785,40.7428,39.9271,39.9276,1350255
2024-07-19,BBB,55.1845,55.3719,54.5321,54.6122,880182
2024-07-19,CCC,58.9081,59.1215,58.6739,58.9737,1049676
2024-07-19,DDD,51.8925,52.0586,50.5411,50.6299,427541
2024-07-19,EEE,106.8907,107.3425,103.8681,103.9021,1041141
2024-07-22,AAA,40.2554,40.39,40.153,40.2466,885102
2024-07-22,BBB,54.315,54.5204,53.748,53.9688,608501
2024-07-22,CCC,58.5897,58.7247,57.7729,58.0357,265451
2024-07-22,DDD,50.4984,50.5783,50.0553,50.077,1457310
2024-07-22,EEE,103.9391,104.7855,103.4496,104.6064,477129
2024-07-23,AAA,39.968,40.6626,39.8793,40.5277,360604
2024-07-23,BBB,53.9877,54.7823,53.793,54.5758,209394
2024-07-23,CCC,57.6949,58.7734,57.4922,58.6248,1302374
2024-07-23,DDD,49.9582,50.2187,49.6716,49.8504,1143180
2024-07-23,EEE,105.284,105.9031,104.664,105.0611,1487624
2024-07-24,AAA,40.4994,41.6725,40.4673,41.4101,643146
2024-07-24,BBB,54.4599,54.8644,54.3258,54.4399,663720
2024-07-24,CCC,58.7512,58.8197,58.5398,58.7236,1093410
2024-07-24,DDD,49.7022,50.1068,49.5172,49.969,1050793
2024-07-24,EEE,104.7939,105.0448,104.001,104.4279,1084792
2024-07-25,AAA,41.2662,41.6917,41.0423,41.5523,446612
2024-07-25,BBB,54.4947,54.6867,54.2089,54.6763,767317
2024-07-25,CCC,58.5344,59.4926,58.3935,59.3555,1400062
2024-07-25,DDD,50.1847,50.3361,49.5902,49.8187,744997
2024-07-25,EEE,105.319,105.8718,105.2862,105.5681,441915
2024-07-26,AAA,41.271,41.4969,41.2217,41.3742,1474273
2024-07-26,BBB,54.4333,54.8315,54.2019,54.5382,184157
2024-07-26,CCC,59.231,59.2879,58.5957,58.7916,761465
2024-07-26,DDD,49.4575,49.6324,49.1532,49.3729,675738
2024-07-26,EEE,105.8961,106.2011,102.6796,103.1701,887615
2024-07-29,AAA,41.0919,41.3267,40.929,41.3171,555593
2024-07-29,BBB,54.6819,55.8934,54.344,55.7273,813334
2024-07-29,CCC,58.8422,58.9095,56.6591,56.885,189352
2024-07-29,DDD,49.3041,49.6754,49.1018,49.6066,1109322
2024-07-29,EEE,103.1047,104.5777,102.8781,104.4174,821479
2024-07-30,AAA,40.8933,41.229,40.7483,41.0414,213013
2024-07-30,BBB,55.7211,55.864,55.4891,55.7703,191063
2024-07-30,CCC,56.8918,57.0303,55.6174,55.8187,1103077
2024-07-30,DDD,49.4953,50.1047,49.4342,49.8445,233575
2024-07-30,EEE,105.2483,105.5437,101.8535,102.2922,560835
2024-07-31,AAA,41.1787,41.331,40.063,40.3765,575185
2024-07-31,BBB,55.5941,55.89,55.435,55.7084,1407739
2024-07-31,CCC,55.4756,55.5771,55.374,55.5746,1178641
2024-07-31,DDD,50.0177,51.1047,49.8389,50.9883,1080622
2024-07-31,EEE,102.1965,102.7282,100.251,100.4478,374256
2024-08-01,AAA,40.4391,40.6721,40.2517,40.5639,1316476
2024-08-01,BBB,55.3805,55.6092,54.5498,54.6703,1318718
2024-08-01,CCC,55.4394,55.7597,55.304,55.5237,570172
2024-08-01,DDD,50.4283,51.0857,50.2822,51.0251,759231
2024-08-01,EEE,100.5102,100.9121,98.3063,98.9281,544412
2024-08-02,AAA,40.4793,41.2446,40.3967,41.157,808659
2024-08-02,BBB,54.9564,55.067,54.0251,54.2595,694654
2024-08-02,CCC,55.5739,55.7767,54.8897,55.2631,1417586
2024-08-02,DDD,51.2556,51.3764,51.0873,51.1326,740975
2024-08-02,EEE,99.2128,99.8981,99.1063,99.8288,385127
2024-08-05,AAA,41.4037,41.6176,41.3146,41.5311,1209002
2024-08-05,BBB,54.2841,54.527,53.7971,53.9089,790300
2024-08-05,CCC,55.2469,55.4597,54.5398,54.7014,301384
2024-08-05,DDD,51.0658,51.4378,50.9424,51.2999,225886
2024-08-05,EEE,99.2968,99.7527,97.6269,97.9777,927565
2024-08-06,AAA,41.6893,41.7519,41.3363,41.392,856806
2024-08-06,BBB,53.9725,54.234,52.9129,53.1425,419344
2024-08-06,CCC,54.5896,54.6361,53.4469,53.4712,1226787
2024-08-06,DDD,51.2202,51.3735,49.4225,49.4936,446228
2024-08-06,EEE,98.7833,98.903,93.1294,93.7957,852868
2024-08-07,AAA,41.0078,41.0518,40.9389,40.9868,528276
2024-08-07,BBB,52.9802,54.4105,52.9266,54.3974,253530
2024-08-07,CCC,53.2472,53.4691,52.6107,52.8327,675060
2024-08-07,DDD,49.6546,50.2279,49.5325,50.0825,908290
2024-08-07,EEE,93.4909,93.6223,91.1674,91.5082,1262346
2024-08-08,AAA,40.9466,41.5568,40.8285,41.5178,861235
2024-08-08,BBB,54.4196,54.72,54.1729,54.6788,934974
2024-08-08,CCC,52.44,52.7038,52.2409,52.598,909526
2024-08-08,DDD,50.0668,50.1981,49.7486,49.9236,547897
2024-08-08,EEE,91.0058,91.4203,89.4301,89.8274,477861
2024-08-09,AAA,41.3558,42.0735,41.1855,42.0239,827475
2024-08-09,BBB,54.9322,55.411,53.5365,53.7371,571604
2024-08-09,CCC,52.448,53.4347,52.4463,53.1634,1373075
2024-08-09,DDD,49.6779,50.4531,49.6533,50.4078,450649
2024-08-09,EEE,89.581,92.6413,89.5433,92.3239,742779
2024-08-12,AAA,42.0216,42.5201,41.9826,42.3336,700246
2024-08-12,BBB,53.348,53.4438,53.2795,53.323,1245166
2024-08-12,CCC,53.5187,53.8629,53.3625,53.649,923136
2024-08-12,DDD,50.5097,50.5235,50.1778,50.5164,764136
2024-08-12,EEE,92.4954,92.9611,90.9911,91.4467,229111
2024-08-13,AAA,42.298,42.3346,42.2926,42.3106,721377
2024-08-13,BBB,53.6903,53.8807,52.0541,52.2506,1269536
2024-08-13,CCC,53.215,53.3884,51.8387,51.9573,485063
2024-08-13,DDD,50.5504,50.7884,49.923,49.9742,938574
2024-08-13,EEE,91.8119,92.0793,89.892,90.1038,422941
2024-08-14,AAA,42.1376,42.2559,41.8941,42.1155,749351
2024-08-14,BBB,52.4522,52.6061,51.8538,52.0652,883889
2024-08-14,CCC,51.9813,52.2354,51.7934,51.9634,1126515
2024-08-14,DDD,50.5454,50.7275,49.7178,50.0286,1078169
2024-08-14,EEE,90.7318,91.0597,88.8897,89.1884,450230
2024-08-15,AAA,41.8633,41.9117,40.7035,40.946,1162006
2024-08-15,BBB,51.994,52.0037,51.8153,51.8649,623026
2024-08-15,CCC,51.9651,52.9618,51.6986,52.8155,219170
2024-08-15,DDD,50.1022,50.9053,49.8457,50.8533,1275604
2024-08-15,EEE,90.0611,90.5663,88.569,88.7072,306061
2024-08-16,AAA,40.7592,41.338,40.6004,41.3066,616571
2024-08-16,BBB,51.5981,51.9875,51.4377,51.8355,541556
2024-08-16,CCC,52.8948,55.0607,52.6806,54.8543,928584
2024-08-16,DDD,50.894,52.1127,50.776,51.9931,323951
2024-08-16,EEE,88.7589,88.9007,87.9543,88.2967,1348088
2024-08-19,AAA,41.3973,41.5059,41.172,41.319,298563
2024-08-19,BBB,51.6458,51.8428,50.1254,50.3153,478256
2024-08-19,CCC,55.0282,56.2638,54.7087,56.252,768405
